order_id,customer_id,order_date,order_status,shipping_city,shipping_country
1645,1105,2023-08-27,delivered,Toronto,Australia
1646,763,2024-07-06,processing,Berlin,UK
1647,563,2023-10-15,delivered,London,Germany
1648,1309,2024-03-19,processing,London,India
1649,369,2023-11-21,delivered,Paris,Australia
1650,896,2024-06-25,delivered,Paris,France
1651,1370,2023-06-16,processing,Berlin,UK
1652,204,2023-02-12,delivered,Mumbai,Australia
1653,1049,2023-08-07,delivered,London,Australia
1654,957,2023-12-13,delivered,Berlin,Canada
1655,69,2023-05-03,delivered,Mumbai,USA
1656,516,2023-09-17,cancelled,Sydney,Australia
1657,240,2023-10-19,delivered,Toronto,Australia
1658,361,2023-02-11,processing,Berlin,Canada
1659,1465,2024-03-01,delivered,Paris,India
1660,1055,2024-10-07,delivered,New York,UK
1661,707,2023-04-21,delivered,Toronto,UK
1662,690,2024-03-12,shipped,London,Canada
1663,657,2024-04-30,delivered,London,Canada
1664,1346,2023-11-03,delivered,Paris,Germany
1665,344,2024-05-26,delivered,Paris,USA
1666,536,2023-10-27,delivered,Toronto,Canada
1667,355,2024-01-04,shipped,Paris,USA
1668,1495,2023-01-06,delivered,New York,Australia
1669,928,2024-05-19,delivered,Toronto,France
1670,983,2024-04-27,delivered,Mumbai,UK
1671,105,2023-01-29,delivered,Mumbai,Canada
1672,1346,2023-09-26,delivered,Mumbai,France
1673,962,2024-12-15,delivered,Paris,UK
1674,527,2023-11-04,delivered,Sydney,Germany
1675,504,2024-01-02,delivered,Los Angeles,UK
1676,1109,2024-10-26,delivered,New York,Canada
1677,931,2024-06-07,processing,Toronto,France
1678,709,2024-02-29,shipped,Los Angeles,France
1679,235,2024-08-05,delivered,Mumbai,France
1680,1287,2024-09-22,delivered,Mumbai,UK
1681,1030,2023-11-30,shipped,Berlin,USA
1682,494,2023-12-13,shipped,New York,India
1683,1313,2023-10-09,delivered,Berlin,USA
1684,878,2024-12-06,shipped,Mumbai,UK
1685,1374,2024-05-23,shipped,Los Angeles,Canada
1686,1224,2023-03-02,delivered,London,UK
1687,967,2024-09-21,delivered,Mumbai,USA
1688,966,2023-12-17,shipped,London,UK
1689,964,2023-02-20,delivered,Paris,France
1690,897,2024-02-06,shipped,London,Canada
1691,1359,2023-11-01,shipped,Berlin,India
1692,217,2024-10-02,shipped,New York,Canada
1693,623,2023-05-29,delivered,Berlin,Germany
1694,353,2024-08-26,delivered,Berlin,India
1695,692,2024-02-12,delivered,Mumbai,UK
1696,675,2023-02-09,shipped,Mumbai,Australia
1697,631,2024-12-10,processing,London,Australia
1698,325,2024-01-10,delivered,Berlin,India
1699,901,2023-08-01,delivered,Los Angeles,India
1700,1252,2023-12-09,processing,Toronto,India
1701,1169,2024-09-18,cancelled,Toronto,Australia
1702,308,2023-08-11,delivered,Toronto,France
1703,654,2023-05-21,delivered,Paris,Australia
1704,285,2023-04-05,shipped,Mumbai,UK
1705,392,2023-08-06,shipped,Sydney,Germany
1706,360,2024-07-23,cancelled,Sydney,Germany
1707,769,2023-12-11,delivered,London,UK
1708,797,2023-06-16,delivered,Sydney,Australia
1709,932,2023-05-02,delivered,London,UK
1710,165,2023-08-31,processing,Toronto,India
1711,733,2024-11-17,processing,Mumbai,India
1712,581,2023-09-08,cancelled,New York,UK
1713,821,2024-12-22,delivered,Paris,India
1714,1248,2023-12-21,shipped,Toronto,USA
1715,124,2023-05-11,delivered,Mumbai,Germany
1716,344,2024-10-12,delivered,Berlin,Canada
1717,524,2023-12-03,delivered,Mumbai,Australia
1718,1076,2024-06-02,shipped,Sydney,Australia
1719,129,2024-12-19,cancelled,Toronto,USA
1720,1159,2023-02-06,delivered,Sydney,France
1721,657,2023-03-12,delivered,Toronto,Canada
1722,1151,2024-06-09,shipped,Sydney,Canada
1723,738,2023-07-25,delivered,New York,Canada
1724,939,2023-05-15,cancelled,London,India
1725,71,2023-01-29,delivered,Mumbai,Germany
1726,273,2023-01-16,delivered,Sydney,France
1727,1211,2024-07-19,delivered,London,USA
1728,1027,2023-04-09,delivered,Berlin,India
1729,1309,2023-12-08,delivered,Toronto,France
1730,22,2024-03-18,delivered,Los Angeles,Australia
1731,166,2023-11-09,delivered,Berlin,USA
1732,1334,2023-01-20,delivered,Sydney,India
1733,875,2024-07-25,cancelled,London,Germany
1734,498,2023-01-08,delivered,New York,Australia
1735,434,2024-07-10,delivered,Sydney,France
1736,758,2024-10-14,processing,London,Canada
1737,234,2023-11-12,delivered,London,France
1738,837,2024-01-26,delivered,Sydney,Australia
1739,663,2023-12-15,shipped,New York,India
1740,725,2023-10-12,shipped,Toronto,India
1741,376,2024-10-09,processing,Toronto,Germany
1742,730,2024-10-14,delivered,Sydney,Germany
1743,1270,2023-09-03,processing,Sydney,Germany
1744,303,2024-03-25,delivered,Sydney,USA
1745,405,2024-11-07,delivered,London,France
1746,708,2024-12-03,processing,Sydney,Canada
1747,917,2024-01-07,delivered,Berlin,India
1748,21,2023-11-27,processing,Los Angeles,Canada
1749,257,2023-07-23,delivered,Sydney,UK
1750,399,2024-11-30,delivered,Berlin,Germany
1751,51,2023-04-15,processing,Paris,Australia
1752,447,2024-02-28,delivered,Berlin,Canada
1753,1294,2023-07-26,processing,London,Germany
1754,827,2023-07-23,cancelled,London,Canada
1755,595,2023-10-23,processing,Los Angeles,France
1756,818,2024-12-30,delivered,Los Angeles,UK
1757,636,2023-02-10,delivered,Los Angeles,Germany
1758,1286,2024-02-27,processing,London,USA
1759,1389,2023-03-02,shipped,London,USA
1760,1073,2023-04-23,delivered,Berlin,Canada
1761,1142,2023-11-17,cancelled,London,India
1762,1477,2024-01-08,delivered,Paris,France
1763,775,2023-07-08,cancelled,Toronto,Australia
1764,973,2023-08-20,delivered,Toronto,India
1765,397,2023-03-05,delivered,Los Angeles,Germany
1766,683,2023-08-10,delivered,London,UK
1767,1051,2024-12-06,delivered,Paris,France
1768,711,2024-11-20,shipped,Mumbai,Canada
1769,1396,2023-09-02,delivered,Toronto,France
1770,1121,2024-02-21,cancelled,Berlin,UK
1771,529,2024-10-26,delivered,Mumbai,France
1772,685,2023-01-05,delivered,New York,Germany
1773,613,2024-08-14,delivered,Sydney,Canada
1774,186,2024-11-23,delivered,Berlin,UK
1775,696,2023-03-08,delivered,New York,Canada
1776,215,2023-04-28,delivered,Paris,Australia
1777,1275,2024-12-02,shipped,Berlin,Germany
1778,216,2024-01-28,delivered,Toronto,UK
1779,29,2023-01-11,delivered,London,Australia
1780,102,2023-07-08,shipped,New York,Australia
1781,123,2023-11-25,delivered,London,Australia
1782,54,2024-05-20,delivered,Paris,UK
1783,1307,2024-06-19,delivered,Sydney,Canada
1784,1141,2024-12-27,delivered,Sydney,France
1785,616,2023-07-29,delivered,London,France
1786,557,2024-01-28,delivered,Toronto,Australia
1787,114,2024-01-25,processing,Paris,USA
1788,855,2023-10-24,processing,Mumbai,USA
1789,676,2023-05-04,delivered,Sydney,UK
1790,977,2024-12-14,cancelled,Los Angeles,Canada
1791,701,2024-09-14,delivered,Los Angeles,UK
1792,1317,2023-12-30,delivered,New York,Canada
1793,1219,2024-03-16,delivered,Toronto,Germany
1794,292,2023-06-15,delivered,London,USA
1795,261,2024-02-01,delivered,Berlin,UK
1796,1231,2024-05-22,delivered,Mumbai,India
1797,564,2024-01-12,shipped,Berlin,Germany
1798,49,2024-12-23,shipped,Paris,France
1799,1030,2024-03-22,delivered,New York,USA
1800,379,2023-09-28,shipped,New York,Canada
1801,1418,2024-07-17,processing,New York,Australia
1802,224,2023-05-05,delivered,Toronto,France
1803,1047,2023-10-08,delivered,Berlin,France
1804,1008,2023-09-11,delivered,Paris,Germany
1805,657,2023-11-12,delivered,Mumbai,India
1806,110,2024-07-24,delivered,Toronto,UK
1807,724,2023-12-20,delivered,Paris,Australia
1808,553,2024-08-02,delivered,Toronto,UK
1809,1423,2024-02-25,delivered,Mumbai,Germany
1810,1196,2023-09-07,delivered,Mumbai,France
1811,1006,2024-08-14,delivered,London,USA
1812,698,2023-06-23,delivered,Toronto,France
1813,726,2023-06-13,delivered,Toronto,Germany
1814,306,2024-01-04,delivered,Mumbai,France
1815,959,2023-07-10,processing,London,Australia
1816,954,2023-01-07,delivered,Los Angeles,France
1817,1175,2024-04-18,delivered,London,France
1818,1452,2024-01-09,delivered,New York,France
1819,621,2023-11-22,shipped,Sydney,USA
1820,1491,2024-12-06,shipped,Los Angeles,Canada
1821,630,2024-02-21,delivered,Sydney,Canada
1822,877,2024-09-22,delivered,Mumbai,UK
1823,556,2023-04-12,delivered,Berlin,Canada
1824,67,2024-02-20,delivered,Mumbai,Canada
1825,1180,2024-09-25,cancelled,Sydney,Canada
1826,835,2024-03-01,delivered,Paris,India
1827,206,2024-06-08,delivered,Toronto,France
1828,786,2023-09-29,delivered,Los Angeles,India
1829,155,2023-03-09,delivered,Berlin,France
1830,1098,2023-12-01,shipped,London,Australia
1831,1073,2023-10-15,delivered,London,USA
1832,783,2024-09-24,cancelled,New York,India
1833,1491,2023-06-28,delivered,Sydney,France
1834,585,2024-12-06,delivered,New York,France
1835,708,2024-11-30,delivered,Mumbai,Canada
1836,179,2023-06-30,delivered,Los Angeles,USA
1837,1072,2023-09-12,delivered,Mumbai,USA
1838,1096,2024-10-15,delivered,Sydney,Canada
1839,113,2024-12-06,shipped,Paris,India
1840,757,2023-11-20,delivered,Toronto,Canada
1841,897,2023-08-23,delivered,London,USA
1842,821,2024-01-20,delivered,Mumbai,Germany
1843,159,2024-05-17,delivered,Los Angeles,Canada
1844,786,2023-07-19,processing,Sydney,Canada
1845,1054,2024-06-21,delivered,Los Angeles,USA
1846,1121,2023-02-07,shipped,Paris,India
1847,251,2023-02-05,delivered,Sydney,Germany
1848,1116,2023-10-09,shipped,Los Angeles,Australia
1849,113,2023-09-16,shipped,New York,Germany
1850,259,2023-08-19,processing,Paris,UK
1851,107,2023-12-25,delivered,London,Germany
1852,575,2023-08-23,delivered,Sydney,Canada
1853,1414,2023-05-21,delivered,Mumbai,France
1854,991,2023-08-14,delivered,New York,USA
1855,1382,2024-12-12,delivered,New York,Australia
1856,1223,2023-10-28,processing,Paris,Canada
1857,427,2023-11-21,delivered,Mumbai,Australia
1858,859,2024-02-25,cancelled,Paris,USA
1859,918,2024-12-18,delivered,Los Angeles,Australia
1860,1144,2023-06-26,shipped,Mumbai,Germany
1861,1333,2024-05-12,delivered,Berlin,USA
1862,627,2024-06-06,delivered,Berlin,Canada
1863,475,2024-03-19,cancelled,Berlin,France
1864,552,2023-03-06,delivered,Sydney,Canada
1865,344,2024-05-09,processing,Sydney,India
1866,628,2023-02-16,delivered,Los Angeles,UK
1867,136,2024-03-11,delivered,Toronto,USA
1868,277,2024-06-23,processing,Sydney,Canada
1869,31,2023-06-04,delivered,London,Germany
1870,247,2024-09-06,shipped,Los Angeles,Germany
1871,411,2023-01-23,delivered,Los Angeles,India
1872,27,2024-09-07,processing,Mumbai,Australia
1873,73,2023-12-03,delivered,New York,Canada
1874,1121,2023-06-08,delivered,Mumbai,Australia
1875,673,2023-04-08,delivered,Berlin,UK
1876,1370,2024-11-26,delivered,Paris,USA
1877,476,2023-02-23,delivered,Los Angeles,UK
1878,1324,2023-05-26,delivered,Toronto,France
1879,1323,2023-09-11,delivered,Sydney,India
1880,287,2024-03-28,delivered,London,Australia
1881,1473,2024-02-02,delivered,Toronto,Canada
1882,212,2023-04-02,delivered,Los Angeles,Australia
1883,1100,2023-07-31,delivered,Los Angeles,UK
1884,401,2023-06-24,delivered,New York,India
1885,655,2023-06-05,delivered,Toronto,France
1886,1058,2023-10-28,shipped,New York,UK
1887,498,2024-05-28,delivered,Paris,France
1888,848,2023-06-08,processing,Toronto,India
1889,1352,2023-09-25,delivered,Berlin,Germany
1890,98,2023-10-13,shipped,Paris,Germany
1891,366,2024-12-13,delivered,Berlin,Canada
1892,463,2024-11-27,delivered,Toronto,UK
1893,28,2024-08-07,processing,New York,Germany
1894,713,2023-06-26,shipped,Berlin,Australia
1895,1410,2023-02-19,delivered,Los Angeles,India
1896,273,2023-08-20,delivered,Sydney,USA
1897,826,2023-07-14,delivered,London,India
1898,1151,2024-01-05,delivered,Mumbai,Australia
1899,202,2024-07-21,processing,New York,Germany
1900,1311,2024-09-18,delivered,Paris,Germany
1901,450,2024-09-08,delivered,Sydney,UK
1902,1112,2023-09-20,delivered,Paris,France
1903,1342,2024-05-16,delivered,Toronto,USA
1904,19,2023-08-17,delivered,Paris,USA
1905,1131,2023-02-14,processing,Mumbai,France
1906,1482,2024-05-27,delivered,London,UK
1907,311,2023-01-08,shipped,London,Germany
1908,412,2023-10-26,delivered,Los Angeles,France
1909,742,2023-08-29,delivered,Paris,India
1910,624,2024-05-21,delivered,New York,India
1911,732,2024-07-13,delivered,London,India
1912,635,2023-08-10,shipped,New York,USA
1913,498,2024-08-15,delivered,Los Angeles,USA
1914,244,2023-08-03,delivered,Toronto,India
1915,690,2023-11-22,delivered,London,India
1916,577,2024-06-14,delivered,Mumbai,India
1917,1404,2024-05-20,shipped,Mumbai,Germany
1918,515,2024-12-21,delivered,London,Germany
1919,207,2023-06-14,shipped,London,Canada
1920,948,2024-04-28,delivered,Paris,Australia
1921,394,2024-03-21,delivered,Mumbai,France
1922,1045,2024-10-30,delivered,Mumbai,Germany
1923,1367,2023-04-25,shipped,New York,Canada
1924,718,2024-07-02,shipped,Sydney,UK
1925,202,2024-02-19,delivered,London,India
1926,120,2023-07-20,delivered,New York,USA
1927,389,2023-12-13,delivered,Paris,France
1928,234,2023-09-01,delivered,Berlin,Australia
1929,602,2024-02-27,delivered,Mumbai,UK
1930,1344,2024-10-10,delivered,Berlin,France
1931,712,2024-02-20,delivered,New York,France
1932,982,2024-04-06,delivered,Paris,Germany
1933,1204,2024-01-14,delivered,Berlin,Canada
1934,857,2023-02-07,processing,Los Angeles,France
1935,1392,2023-06-19,delivered,Los Angeles,Australia
1936,76,2023-12-26,processing,Berlin,UK
1937,649,2023-08-15,delivered,Mumbai,Australia
1938,650,2023-05-13,delivered,Toronto,France
1939,496,2024-01-04,delivered,New York,Australia
1940,1225,2023-08-24,delivered,Berlin,Australia
1941,830,2023-07-08,delivered,New York,India
1942,1370,2023-12-05,delivered,Sydney,Canada
1943,483,2023-04-08,processing,Sydney,USA
1944,1243,2024-11-08,delivered,Paris,France
1945,1084,2024-09-25,processing,Sydney,UK
1946,991,2024-05-31,delivered,Sydney,India
1947,619,2023-03-19,delivered,Berlin,India
1948,550,2024-07-20,delivered,Los Angeles,USA
1949,646,2024-08-12,shipped,Mumbai,Australia
1950,1245,2024-07-14,delivered,Paris,USA
1951,502,2023-03-25,processing,Sydney,Germany
1952,1157,2024-04-15,delivered,Toronto,Germany
1953,846,2024-09-01,shipped,New York,France
1954,53,2024-02-26,delivered,Mumbai,India
1955,450,2024-04-16,delivered,Mumbai,UK
1956,62,2023-12-01,delivered,Mumbai,Germany
1957,1047,2024-01-21,delivered,Toronto,Australia
1958,44,2023-01-26,delivered,Sydney,Canada
1959,820,2024-04-11,delivered,Los Angeles,Canada
1960,659,2023-03-01,delivered,Sydney,Australia
1961,728,2023-11-14,delivered,Mumbai,USA
1962,852,2023-08-02,delivered,London,Australia
1963,47,2024-02-03,delivered,London,USA
1964,820,2023-04-08,delivered,New York,USA
1965,1048,2024-05-19,cancelled,Paris,Canada
1966,89,2024-08-03,processing,Los Angeles,Germany
1967,1198,2023-04-30,delivered,Sydney,Australia
1968,1143,2023-03-18,cancelled,New York,Germany
1969,735,2023-04-17,delivered,Paris,France
1970,178,2024-10-02,delivered,New York,UK
1971,1019,2024-01-21,delivered,New York,Canada
1972,1366,2023-12-08,processing,Toronto,India
1973,1083,2023-03-19,delivered,Berlin,USA
1974,901,2024-04-19,shipped,Los Angeles,UK
1975,438,2024-09-25,processing,Toronto,USA
1976,1452,2024-08-27,delivered,Paris,UK
1977,426,2024-04-02,delivered,Berlin,UK
1978,968,2023-02-24,delivered,New York,Germany
1979,1405,2023-03-24,delivered,London,India
1980,486,2023-02-05,delivered,Sydney,France
1981,1209,2023-07-07,delivered,Toronto,France
1982,460,2023-04-10,delivered,Mumbai,USA
1983,921,2023-07-09,delivered,Los Angeles,Canada
1984,1126,2023-10-09,delivered,Los Angeles,France
1985,1039,2024-11-19,delivered,Berlin,Canada
1986,748,2024-03-21,delivered,Toronto,USA
1987,51,2024-09-01,delivered,New York,Canada
1988,309,2024-06-02,delivered,Mumbai,UK
1989,1058,2023-03-24,processing,Berlin,UK
1990,1005,2024-06-21,delivered,Paris,USA
1991,635,2023-07-20,delivered,Los Angeles,Canada
1992,205,2024-04-11,processing,Mumbai,India
1993,740,2023-09-06,delivered,Paris,India
1994,1094,2024-12-29,shipped,Mumbai,Canada
1995,1254,2023-07-12,delivered,Toronto,USA
1996,533,2023-07-23,shipped,London,India
1997,108,2024-11-10,processing,Mumbai,France
1998,876,2023-01-18,delivered,Mumbai,Germany
1999,1265,2024-05-23,delivered,Paris,France
2000,251,2024-06-13,processing,Sydney,Australia
2001,135,2024-09-02,shipped,New York,Germany
2002,1114,2024-12-12,shipped,Sydney,Canada
2003,1464,2024-12-13,delivered,Los Angeles,Germany
2004,689,2023-02-17,shipped,Sydney,India
2005,1322,2024-08-22,delivered,Toronto,Germany
2006,407,2024-04-16,delivered,Mumbai,Canada
2007,1332,2024-04-17,delivered,London,UK
2008,102,2023-04-04,delivered,Los Angeles,Germany
2009,1385,2024-04-19,delivered,London,India
2010,693,2024-12-18,delivered,Los Angeles,India
2011,1317,2024-10-27,delivered,Berlin,USA
2012,1170,2023-11-17,delivered,Sydney,France
2013,404,2023-01-30,processing,Berlin,Canada
2014,814,2023-09-22,delivered,Berlin,Canada
2015,1026,2024-08-26,delivered,Toronto,Germany
2016,1143,2024-05-27,delivered,Mumbai,UK
2017,855,2023-12-02,delivered,Berlin,UK
2018,1215,2023-02-10,delivered,Toronto,France
2019,1027,2023-11-08,delivered,New York,France
2020,942,2023-12-09,delivered,Berlin,India
2021,1021,2024-11-08,cancelled,Toronto,UK
2022,177,2024-04-12,delivered,Mumbai,Australia
2023,1281,2023-08-16,delivered,Los Angeles,UK
2024,873,2024-01-19,delivered,Toronto,UK
2025,477,2023-02-18,delivered,Paris,Germany
2026,398,2024-12-10,delivered,Toronto,India
2027,220,2023-09-20,delivered,Sydney,USA
2028,173,2023-12-15,delivered,Paris,France
2029,736,2023-09-17,delivered,Los Angeles,Australia
2030,1414,2024-05-13,delivered,Mumbai,Australia
2031,502,2024-04-28,delivered,Sydney,Canada
2032,761,2024-06-06,shipped,Toronto,UK
2033,1284,2023-07-15,delivered,Sydney,UK
2034,131,2023-08-19,delivered,Mumbai,USA
2035,1137,2023-04-02,delivered,Los Angeles,India
2036,798,2024-04-23,cancelled,Sydney,UK
2037,799,2023-01-30,shipped,Paris,France
2038,930,2024-03-12,delivered,London,Australia
2039,723,2024-09-26,processing,Berlin,UK
2040,1044,2024-10-12,delivered,Paris,USA
2041,215,2023-11-24,cancelled,Mumbai,Germany
2042,1334,2023-12-02,delivered,New York,France
2043,1275,2023-02-26,delivered,Toronto,Germany
2044,488,2024-05-04,delivered,Sydney,Canada
2045,1406,2024-08-22,delivered,Los Angeles,USA
2046,1433,2023-06-28,delivered,Berlin,Canada
2047,1295,2023-11-04,delivered,Mumbai,Canada
2048,1431,2024-09-04,delivered,Sydney,Australia
2049,1218,2024-10-02,delivered,Toronto,Canada
2050,1465,2023-06-27,delivered,Berlin,Canada
2051,313,2024-02-06,processing,London,USA
2052,79,2023-05-21,processing,Toronto,Germany
2053,180,2023-03-16,cancelled,Sydney,UK
2054,1004,2024-10-27,shipped,Los Angeles,Canada
2055,675,2024-08-21,delivered,London,Australia
2056,14,2024-07-08,delivered,Toronto,India
2057,859,2023-02-05,delivered,Berlin,UK
2058,246,2024-09-07,delivered,Sydney,Australia
2059,1038,2023-11-16,delivered,London,UK
2060,99,2023-09-07,processing,Los Angeles,Canada
2061,33,2024-02-03,delivered,Toronto,France
2062,1460,2023-03-08,processing,Berlin,India
2063,257,2024-07-06,delivered,Sydney,UK
2064,34,2024-03-01,shipped,Berlin,France
2065,19,2023-05-17,delivered,Mumbai,Germany
2066,1284,2023-05-18,delivered,Paris,UK
2067,589,2023-05-15,cancelled,London,USA
2068,1440,2023-02-11,delivered,Sydney,Australia
2069,137,2024-03-05,delivered,Toronto,India
2070,359,2024-09-05,delivered,Paris,Germany
2071,754,2023-01-13,delivered,Berlin,Germany
2072,1140,2023-02-05,delivered,London,India
2073,404,2024-02-23,delivered,New York,France
2074,1226,2024-08-21,delivered,Sydney,Canada
2075,1400,2023-08-27,delivered,Berlin,Australia
2076,250,2023-09-13,delivered,London,USA
2077,446,2024-03-11,shipped,New York,India
2078,954,2023-07-20,shipped,Sydney,India
2079,278,2023-01-20,delivered,London,USA
2080,112,2024-06-20,delivered,Berlin,France
2081,1497,2024-04-01,delivered,New York,France
